Description,SalesDollars,SalesPrice,ProfitMargin
The Quiet Man Single Malt 8Y,949.8100000000001,49.99,0.8618980377552377
The Royal Chenin Blanc,203.83,11.99,0.20672449435257648
The Rule Cab Svgn Napa Vly,5026.2,13.515547445255475,0.23302708186144241
The Scarlet Ibis,179.94,29.99,0.5170698570169948
The Seeker Cabernet Svgn,97.93,13.99,0.24120731242640073
The Seeker Chard,125.91,13.99,0.24120731242640073
The Seeker Malbec,9318.29,12.115,0.20887967048219047
The Seeker Pinot Noir,17446.59,9.203186813186813,0.1586759082892697
The Seeker Rose,111.92,13.99,0.24120731242640073
The Seeker Svgn Bl,17203.76,12.093194103194104,0.20850370609594332
The Shepherd Svgn Bl,8671.5,13.353256784968686,0.23022896220456734
The Show Malbec Argentina,1678.6,11.99,0.20672449435257648
The Show Pnt Nr,47.96,11.99,0.20672449435257648
The Spiced Tree Scotch,934.83,54.99,0.9481050829397982
The Steward's Solera Bourbon,14928.2,39.49909090909092,0.681019982949814
The Tractor Guy Pnt Nr,1559.22,19.99,0.3446557666478735
The Transcendentalist,1119.6,27.990000000000002,0.4825870389431707
The Tweeddale 12 Yr Old,1324.75,52.99,0.913622264865974
The Usual Suspect Cab Svgn,349.65,9.99,0.17224167627875223
The White Doe White,181.86,12.99,0.22396590338948863
The White Knight Prosecco,16.99,16.99,0.29293153953713713
The Wolftrap Syrah Vio Mourv,27072.91,8.99732153752288,0.15512650086505117
Thierry Delaunay Tour Svgn B,23301.420000000002,14.951849710982659,0.25779095672548846
Thomas Goss Shiraz McLaren,269.84999999999997,17.99,0.31017294857404926
Thorn Napa Valley Merlot,5380.62,38.99,0.6722425383492041
Thorny Rose Cab Svgn,6779.85,9.497042253521126,0.16374239013379552
Thorny Rose Pnt Grigio,108.89,9.99,0.17224167627875223
Thorny Rose Red,3791.94,9.376666666666667,0.16166694540277943
Thorny Rose Svgn Bl NZ,7901.4800000000005,9.317935222672066,0.16065433255354003
Three Knights Svgn Bl,54954.99,9.99,0.17224167627875223
Three Olives Berry Vodka,40313.82,12.521794871794873,0.21589338726092414
Three Olives Blueberry Vodka,41937.37,3.441554531995394,0.059337249408971296
Three Olives Cake Vodka,239.84,14.99,0.2584487214633129
Three Olives Cherry Vodka,137651.55,13.211718724712737,0.22778864661340345
Three Olives Chocolate Vodka,9001.75,12.439404761904763,0.21447286567571258
Three Olives Citrus Vodka,13261.36,12.472543640897754,0.21504422664345552
Three Olives Dude Vodka,914.39,14.99,0.2584487214633129
Three Olives Elvis Presley,119.92,14.99,0.2584487214633129
Three Olives Espresso Vodka,143416.71,13.771028938906753,0.23743194279484536
Three Olives Grape Vodka,161175.13,13.179153632509866,0.22722717853840896
Three Olives Jacked Apple,670.39,10.99,0.18948308531566435
Three Olives Loopy Vodka,78941.95,13.915150421179304,0.2399168002217125
Three Olives Mango Vodka,1603.93,14.99,0.2584487214633129
Three Olives Orange Vodka,2065.56,14.548823529411765,0.25084221747643987
Three Olives Peach Vodka,26359.38,12.268098908156713,0.21151931138082503
Three Olives Pomegranate,87030.1,13.658182966894111,0.2354863192332075
Three Olives Raspberry Vodk,83992.06,13.153821769009088,0.22679042151812484
Three Olives S'Mores Vodka,21.98,10.99,0.18948308531566435
Three Olives Strawberry,33554.69,12.723115468409587,0.2193644380147136
Three Olives Tomato Vodka,314.79,14.99,0.2584487214633129
Three Olives Vanilla Vodka,86087.27,12.758382352941178,0.2199724887963803
Three Olives Vodka,1555598.01,17.34023942537909,0.29897016073095106
Three Olives Vodka w/Flask,4549.4400000000005,12.862727272727273,0.22177154223933615
Three Olives Vodka w3 50mls,26077.5,14.04699481865285,0.24218998340777917
Three Olives Watermeln Vodka,914.39,14.99,0.2584487214633129
Three Olives Whipped Cream,483.56,10.99,0.18948308531566435
Three Saints Snt Maria Chard,16.99,16.99,0.29293153953713713
Three Saints Steak House Red,167.88,13.99,0.24120731242640073
Three Thieves Bandit Merlot,95.88,7.99,0.13775885820492795
Three Thieves Bnd Pnt Grigio,567.29,7.99,0.13775885820492795
Three Thieves Cab Svgn,95.88000000000001,7.99,0.13775885820492795
Three Thieves Chard,159.79999999999998,7.99,0.13775885820492795
Three Wishes Cab Svgn,223.72,3.29,0.05672423573144092
Three Wishes Chard,157.92,3.29,0.05672423573144092
Three Wishes Merlot,246.75,3.29,0.05672423573144092
Three Wishes Pnt Grigio Colm,194.10999999999999,3.29,0.05672423573144092
Thunevin Calvet Constance Bl,1064.29,14.99,0.2584487214633129
Thunevin Calvet Cuvee Constn,9925.48,17.979898989898988,0.3099987929272117
Thunevin Calvet L'Amourette,881.51,17.99,0.31017294857404926
Tia Maria Coffee Liqueur,106146.0,18.309954454881865,0.31568941420384977
Tiamo Chianti,481.63,13.24,0.22827625564871665
Tiamo Pnt Grigio,635.52,13.24,0.22827625564871665
Tiamo Prosecco,804.5699999999999,18.847142857142853,0.32495129917711674
Tiefenbrunner Pnt Grigio,43892.81,13.244249815225427,0.2283495284513495
Tierra de Antes Malbec Mndza,130.21,4.49,0.07741392657573548
Tierra del Fuego Chard RSV,20.98,10.49,0.1808623807972083
Tierruca Svgn Bl Rsva,191.76,7.99,0.13775885820492795
Tijuana White Tequilla,8.99,8.99,0.1550002672418401
Tikal Natura Malbec,9575.21,19.99,0.3446557666478735
Tikal Patriota Mendoza Red,697.68,21.656666666666666,0.3733914483760604
Tiki Sound Svgn Bl,326.71,10.49,0.1808623807972083
Tilia Bonarda Mendoza,8553.93,10.703978494623657,0.18455167154811744
Tilia Chard Mendoza,4361.7,10.1775,0.17547444047317323
Tilia Malbec Mendoza,88866.76,10.203592233009708,0.17592430733518002
Tilia Malbec Syrah  Mendoza,11115.04,10.128810198300284,0.17463495968614232
Tin Barn Cab Svgn Sonoma Cty,1671.24,21.990000000000002,0.3791385847216978
Tin Barn Svgn B Hi Vista Vyd,1439.1,15.99,0.275690130500225
Tin Barn Znfdl RRV Gilsson,263.88,21.99,0.3791385847216978
Tin Cup Whiskey,73331.0,26.227430167597763,0.45219785150660197
Tin Roof Merlot,47.96,11.99,0.20672449435257648
Tineta Avante 10 Tinto Fino,6846.77,10.99,0.18948308531566435
Tineta Tinto Fino Ribera Del,489.65,13.99,0.24120731242640073
Tintero Langhe Arneis,2004.77,8.99,0.1550002672418401
Tintonegro Mendocino Malbec,1780.3799999999999,10.99,0.18948308531566435
Tippy Cow Choclate Rum Cream,479.76,19.99,0.3446557666478735
Tippy Cow Shamrock Mint,3089.3399999999997,18.737663551401866,0.32306372168575925
Tippy Cow Vanilla Soft Serve,239.88,19.99,0.3446557666478735
Tisdale Cab Svgn Cal,574.5600000000001,3.9900000000000007,0.06879322205727942
Tisdale Chard Cal,690.27,3.99,0.06879322205727942
Tisdale Merlot Cal,1053.3600000000001,3.9900000000000007,0.06879322205727942
Tisdale Shiraz Cal,522.69,3.99,0.06879322205727942
Tisdale Vineyards Moscato,47.88,3.99,0.06879322205727942
Tisdale Vyds Pnt Grigio,1244.88,3.9899999999999998,0.06879322205727942
Tisdale Vyds Pnt Nr,494.76000000000005,3.99,0.06879322205727942
Tisdale Vyds Sweet Red,191.52,3.99,0.06879322205727942
Tisdale Vyds Wh Znfdl Cal,1193.01,3.99,0.06879322205727942
Tito's Handmade Vodka,7399657.58,18.304614759154376,0.3155973503256795
Tiziano Chianti,7232.57,11.303099041533546,0.19488135395980935
Tiziano Pnt Gr Delle Venezie,1282.93,11.99,0.20672449435257648
Tiziano Prosecco,1529.1,16.99,0.29293153953713713
Toad Hollow Cab Svgn Lodi,14704.57,12.20595744680851,0.2104479050275692
Toad Hollow Eriks The Red 12,19294.89,8.008945634266887,0.13808550763478708
Toad Hollow Mendocino Chard,88514.79,13.365351892399124,0.23043749889912093
Toad Hollow Risque Sparkling,1173.3,16.75190476190476,0.28882644214739617
Toad Hollow Rose Eye Pnt Nr,1929.4099999999999,11.810512820512821,0.2036298824741564
Toasted Head BB Oaked Svgn B,642.47,11.59,0.19982793073781163
Toasted Head Cab Svgn,55479.340000000004,11.262928176795581,0.19418875164949564
Toasted Head Chard,360783.42,10.780331111816354,0.1858680982521755
Toasted Head Merlot Cal,12545.99,11.384871794871795,0.19629123144818866
Toasted Head Untamed Red,6142.650000000001,11.446140350877194,0.19734758768337868
Tohu Chard Marlborough NZ,3830.28,14.247352941176471,0.24564443975207667
Tohu Pnt Nr Marlboro,1135.52,23.710930232558137,0.40880984678522103
Tohu Svgn Bl Marlboro,74360.81,14.003245033112584,0.24143567546000225
Tola Grillo Sicilia,14.950000000000001,2.99,0.05155181302036728
Tolaini Al Passo Toscana,15993.599999999999,24.99,0.4308628118324342
Tom Cat Barrel Aged Gin,56959.48,45.51554744525548,0.7847521710426307
Tom Eddy Cab Svgn Napa,1099.8,54.99,0.9481050829397982
Tom Eddy Elodian Cab Svgn,859.74,33.156666666666666,0.5716676523005499
Tom Eddy Manchster Ridge Pnt,3263.32,47.99,0.8274152196814133
Tom Eddy Mt Veeder Cab S Rsv,3743.52,77.99,1.3446574907887772
Tom Gore Cabernet Svgn CA,35551.69,12.637318611987382,0.21788517931905713
Tom Gore Chardonnay CA,21827.09,12.253723150357995,0.21127145306040176
Tom Gore Svgn Bl,8963.09,11.467386934673367,0.19771390872524555
Tomada de Castro Albarino,215.88,17.99,0.31017294857404926
Tomahawk Maple Cream Liqueur,3644.85,9.24,0.15931061950106812
Tomaiolo Chianti Clsco Rsva,72006.69,11.970434782608697,0.2063871624366369
Tomaiolo Pinot Grigio,37403.83,10.962182932578973,0.18900347987805105
Tomaiolo Toscana,11837.710000000001,10.486951219512196,0.18080981552575429
Tomasello Cranberry Wine NJ,49.96,12.49,0.21534519887103257
Tomatin 12 Yr Old Scotch,62703.7,31.01307225258045,0.5347090641980495
Tomatin 18 Yr Single Malt,19502.42,75.64573770491802,1.3042391056694584
Tomatin Cu Bocan Scotch Whis,299.94,49.99,0.8618980377552377
Tomatin Scotch 14Yr Portwood,29924.32,52.29519480519481,0.9016428443013662
Tommasi Amarone,6379.0,63.42283582089552,1.0934990546689827
Tommasi Pinot Grigio Le Ros,12406.99,15.381959798994973,0.2652066606838111
Tommasi Poggio Al Tufo Rompi,30700.19,16.33836427939876,0.28169642153518815
Tommasi Poggio Tufo Cab Svgn,269.73,9.99,0.17224167627875223
Tommasi Tenuta Filo Prosecco,11590.8,16.14042372881356,0.27828364753755713
Tommasi Valpo Clsc Supr Rafl,33620.64,17.390485436893204,0.29983647276793934
Tommaso Bussola Amarone Clsc,899.8499999999999,59.99,1.034312128124359
Tommy Guns Vodka,77268.33,39.29798479087452,0.6775526301058196
Tons de Durum Douro Red,733.4,12.171818181818182,0.20985929599565142
Tooters Ala-Bama Slama 15 Pk,62041.76,9.096712032168265,0.15684013303761327
Tooters Apple-tini 15 Pk,53213.37,9.081823491239454,0.15658343361349683
Tooters Blu-D Kamikazi 15 Pk,63035.75,9.099507373705679,0.15688832866445768
Tooters Mango Smash 15 Pk,1738.26,9.99,0.17224167627875223
Tooters Red-diculous 15 Pk,64000.63,9.099534094415304,0.1568887893671421
Tooters Tri Berry Punch 15Pk,519.48,9.99,0.17224167627875223
Torii Mor Pnt Nr Deux Verres,594.83,34.99,0.6032769022015555
Torino Don David RSV Malbec,28912.35,13.392621722846442,0.23090766920023037
Tormaresca Neprica Puglia,709.39,11.23,0.19362102348452329
Tormaresca Primitivo,491.63,12.656666666666666,0.21821876704385124
Torna Sorrento Limoncello,265.81,13.99,0.24120731242640073
Torre Migliori Monte d'Abruz,1061.32,15.511739130434782,0.2674442392217018
Torremoron Tinto,1242.98,6.895882352941177,0.11889472831748292
Torres Altos Ibericos Rioja,10488.49,12.314165029469548,0.21231355622112363
Torres Celeste Crianza,10052.91,16.359863013698632,0.2820670900070282
Torres Garnacha 5G,1368.63,9.99,0.17224167627875223
Torres Sangre de Toro Catal,5527.41,9.953483146067416,0.17161207426335937
Torres Tempranillo Coronas,47.97,15.99,0.275690130500225
Torresella Pinot Grigio Ven,17597.53,14.11425328554361,0.24334961414663836
Torresella Prosecco Xtra Dry,21863.99,15.628043478260869,0.2694494900553427
Torrontes Jelu San Juan,2542.92,12.148273381294965,0.20945335045913813
Tortilla Gold Tequila Liquer,258592.57,12.854516905306221,0.2216299839362865
Tortiose Crk La Charmel Mus1,5859.55,13.182660550458717,0.22728764274522398
Tortoise Creek Cab Svgn,819.36,12.934444444444445,0.2230080473318824
Tortoise Creek Cal Pnt Nr,1805.61,12.99,0.22396590338948863
Tortoise Creek Chard,696.4300000000001,12.401764705882353,0.21382389807365793
Tortoise Creek Rose le Charm,52480.840000000004,13.52105590062112,0.2331220553935631
Tortoise Creek Svgn Bl,152.88,12.74,0.21965555113026058
Tortoise Creek Znfdl,143.88,11.99,0.20672449435257648
Toschi Chard,155.87,11.99,0.20672449435257648
Toschi Pnt Nr,59.95,11.99,0.20672449435257648
Toschi Vyds Cab Svgn,66.94,11.323333333333332,0.1952302216613017
Totts Brut Calif,21005.71,7.99,0.13775885820492795
Totts Extra Dry,18049.41,7.99,0.13775885820492795
Toucas Vinho Verde DOC,878.12,9.965,0.17181064105282942
Tozai Blossom of Peace,7333.719999999999,17.18787985865724,0.296343267120413
Tozai Nigori Voice Mist Sake,131.94,21.99,0.3791385847216978
Tozai Snow Maiden Junmai Ngr,449.57,11.99,0.20672449435257648
Tozai Typhoon Sake,79.95,15.99,0.275690130500225
Tozai Well of Wisdom Sake,14593.65,22.979775051124744,0.3962037012326701
Tracia Malbec,11439.44,7.5532698768197095,0.13022901551243554
Tracia Syrah,44.94,7.49,0.12913815368647188
Trackers Crossing Moscato,146.79,6.99,0.12051744916801582
Trader Joe's Chard 720 Btls,45.48,3.79,0.06534494024989698
Trader Joe's Pet Rsv Merlot,89.88,7.49,0.12913815368647188
Trader Joe's Petit Rsv Znfdl,93.48,7.79,0.1343105763975455
Trader Vics Chocolate Liquer,9144.0,13.07955223880597,0.22550991016891359
Trader Vics Macadamia Nut,11258.429999999998,17.15699801192843,0.2958108205691463
Tranzind Red Blend,2504.4,15.464747474747474,0.26663403686467524
Trapiche Broquel Cab Svgn Mz,119.92,14.99,0.2584487214633129
Trapiche Broquel Mndz Malbec,106683.08,11.422165318957772,0.19693422435138286
Trapiche Cab Svgn,545.0899999999999,5.99,0.10327604013110368
Trapiche Cab Svgn Oak Cask,24491.1,8.184754098360656,0.14111669327637905
Trapiche Chard,1725.12,5.99,0.10327604013110368
Trapiche Malbec,646.92,5.99,0.10327604013110368
Trapiche Malbec Mendoza Oak,135124.03,7.82672532517215,0.13494377275085218
Travis Hasse's Apple Pie Liq,271.83,15.99,0.275690130500225
Treana Chard CC,233.87,17.99,0.31017294857404926
Treana Red Calif,29928.03,30.250473588342437,0.5215607886969191
Treana White Table Central,215.88,17.99,0.31017294857404926
Trefethen Cab Svgn,21698.98,53.97954703832753,0.9306834501150438
Trefethen Chard Napa,28305.420000000002,32.99,0.5687940841277314
Trefethen Dragon's Tooth Red,2159.6,53.989999999999995,0.9308636739028859
Trefethen Merlot Napa,479.88,39.99,0.6894839473861163
Trefethen Rsv Cab Svgn,971.91,107.99,1.8618997618961413
Trentadue Merlot Alex Vly,208.89,18.99,0.3274143576109614
Trentadue Old Patch Red Son,16351.84,13.429024390243903,0.2315353024788647
Trentadue Znfdl Alex Vly,9342.67,17.455940054495912,0.3009650026033823
Tres Agaves Anejo Tequila,23879.870000000003,33.50207729468599,0.5776230182239278
Tres Agaves Blanco Tequila,32045.03,24.718270814272643,0.42617781779404174
Tres Generaciones Reposado,31916.61,38.08052333804809,0.6565618792109656
Tribuno Dry Vermouth,42909.270000000004,8.99,0.1550002672418401
Tribuno Sweet Vermouth,71058.14,8.905677701436602,0.1535464320013759
Tridente Tempranillo Castila,18947.03,11.720326295585412,0.20207493970826523
Triennes Rose 2012,10942.7,14.99,0.2584487214633129
Triga Alicante Tinto 11,4077.96,19.99,0.3446557666478735
Triibe Celtic,318.83,16.49,0.28431083501868104
Trim Cabernet Sauvignon,727.4399999999999,12.99,0.22396590338948863
Trimbach Gewurztraminer,16062.4,18.66413793103448,0.32179603639031246
Trimbach Pnt Bl,31678.81,13.661014492753624,0.23553513872874998
Trimbach Pnt Gris Rsv,1511.28,20.99,0.36189717568478563
Trimbach Riesling,18912.289999999997,17.677953555878084,0.30479282819242937
Trinchero BRV Cab Svgn Napa,1839.77,79.99,1.3791403088626015
Trinchero Clouds Nest Cab Sv,349.95,69.99,1.2067262184934802
Trinchero Main St Cab Svgn,30880.65,8.99,0.1550002672418401
Trinchero Main St Chard,11.99,11.99,0.20672449435257648
Trinchero Napa Haystack Cab,139.98,69.99,1.2067262184934802
Trinity Oaks Cab Svgn Cal,1997.5,7.99,0.13775885820492795
Trinity Oaks Chard Cal,1478.1499999999999,7.990000000000001,0.13775885820492795
Trinity Oaks Merlot Cal,958.8,7.99,0.13775885820492795
Trinity Oaks Pnt Grigio Cal,2588.7599999999998,7.99,0.13775885820492795
Trinity Oaks Pnt Nr Cal,1094.6299999999999,7.99,0.13775885820492795
Triple Crown Blended Whiskey,1295.19,15.99,0.275690130500225
Triple Eight Vodka,63.98,31.99,0.5515526750908192
Triton Avante Mencia,2773.15,14.99,0.2584487214633129
Trivento Amado Sur Malbec,28731.54,12.833749999999998,0.22127193322747105
Trivento Birds & Bees Sw Red,244.44,6.79,0.11706916736063339
Trivento Golden RSV Malbec,93.48,7.79,0.1343105763975455
Trivento Rsv Cab Malbec,12534.4,10.392547770700638,0.17918216705029902
Trivento Select Mendz Malbec,35550.83,10.581722595078299,0.1824438075768803
Trois Couronnes CdR Red,19851.07,10.364860956618465,0.17870480736377933
Trombetta Family Pnt Nr Gaps,3989.43,69.99,1.2067262184934802
Trombetta Family Wines Pnt N,2649.4700000000003,49.99,0.8618980377552377
Troublemaker Red,47977.69,15.845850422195415,0.2732047886667979
Truchard Carneros Cab Svgn,7124.73,31.47780487804878,0.5427217094865471
Truchard Carneros Chard,5287.099999999999,27.81307692307692,0.47953663580587075
Truchard Carneros Pnt Nr,15694.289999999999,27.468048780487806,0.4735878644702458
Truchard Vyds The Shepard Rd,917.5699999999999,21.115,0.36405235181439966
Truchard Znfdl,48282.79,14.99,0.2584487214633129
True Myth Cab,31105.92,16.80512415349887,0.2897440194465658
True Myth Chard,18664.58,13.011464646464646,0.22433598413901826
True Myth Chard Keg,310.99,310.99,5.361905796389305
Truuli Peak Vodka,2636.43,24.645172413793098,0.4249174983714299
Truvee Chard,1783.29,10.401290322580644,0.17933290096328866
Truvee Red,1563.51,10.35206896551724,0.1784842554128066
Tsilili Tsipouro,9227.75,21.698955223880596,0.37412056268856664
Tuaca Italian Liqueur,44922.549999999996,20.926305732484074,0.3607989967652371
Tullamore Dew,515048.35,28.74589706933524,0.4956197695053826
Tullamore Dew 10 Yr Old,4138.9400000000005,38.95385542168675,0.6716193548900385
Tullamore Dew 12 Yr Old,46523.23,43.16367256637168,0.744202534252157
Tullamore Dew 14 Yr Irish,4549.349999999999,69.99,1.2067262184934802
Tullamore Dew Crock,9986.67,29.99,0.5170698570169948
Tullamore Dew Phoenix,11097.9,52.95296296296297,0.9129836941609033
Tullia Prosecco,491.67,14.615,0.25198319307447087
Tullibardine 20 YO Highland,2879.84,179.99,3.103281212553815
Tullibardine 25 YO Highland,2699.91,299.99,5.172250296983271
Tullibardine Burgundy Finish,3054.5299999999997,64.99,1.1205191733089195
Tullibardine Sauterne Finish,2794.5699999999997,64.99,1.1205191733089195
Tullibardine Sherry Finish,3509.4599999999996,64.99,1.1205191733089195
Tullibardine Single Malt,23345.33,49.99,0.8618980377552377
Turn Me Red,713.0999999999999,9.217118644067796,0.1589161126841218
Turnbull Cab Svgn 09 Blk Lab,587.9399999999999,97.59,1.6825891079122552
Turnbull Cab Svgn 11,1982.63,53.294347826086955,0.9188696502250342
Turnbull Cab Svgn Napa,5526.75,44.30707317073171,0.7639163717649808
Turnbull Cab Svgn Oakvile 12,2309.67,69.99,1.2067262184934802
Turnbull Old Bull Napa Vly,74.97,24.99,0.4308628118324342
Turnbull Syrah 11,21241.5,24.99,0.4308628118324342
Turning Leaf Pnt Nr RSV VDP,549.5,10.99,0.18948308531566435
Turning Leaf RSV Cab Svgn,94990.67,10.20260004104248,0.1759072005476299
Turning Leaf RSV Chard Cal,167468.87,9.242183406113536,0.15934826449896528
Turning Leaf RSV Merlot Cal,24469.31,6.075889570552148,0.10475689734899798
Turning Leaf RSV Pflz Pnt Nr,161.73,5.989999999999999,0.10327604013110367
Turning Leaf RSV Pnt Grigio,17855.8,6.051808718282369,0.10434170952505727
Tussock Jumper Chard,9.99,9.99,0.17224167627875223
Tussock Jumper Malbec,59.88,4.99,0.08603463109419154
Tutunjian Cab Svgn,185.88,15.49,0.26706942598176897
Twelfth Night Pnt Nr,206.91,22.99,0.39637999375860994
Twelfth Night Rsl,911.48,17.656666666666666,0.30442581222841186
Twelfth Night Svgn Bl,92.94,15.49,0.26706942598176897
Twenty 2 Coffee Vodka,299.88,24.99,0.4308628118324342
Twenty 2 Vodka,31319.739999999998,21.976994219653175,0.378914346742894
Twenty Grand Cognac,1659.1699999999998,19.99,0.3446557666478735
Twisted Cab Svgn Cal,970.92,8.99,0.1550002672418401
Twisted Chard Cal,458.49,8.99,0.1550002672418401
Twisted Moscato,1591.23,8.99,0.1550002672418401
Twisted Old Vine Znfdl,14050.82,7.361893744644387,0.12692942133769863
Twisted Pnt Grigio Cal,16992.21,7.468770131771596,0.12877212084454623
Twisted Shotz Multi Pack,43256.54,16.99,0.29293153953713713
Two Hands Angels Share Shira,10876.6,31.99,0.5515526750908192
Two Hands Bella Gardn Shiraz,5039.28,69.99,1.2067262184934802
Two Oceans WestrnCape Shiraz,6964.77,9.60916461916462,0.16567553770204121
Two Oceans WstrnCape Svgn Bl,21002.13,9.603884555382216,0.1655845019626278
Two Vines Vineyard 10 Red,978.65,5.29,0.09120705380526518
Twomey Merlot Napa,1002.83,58.99,1.0170707190874468
Twomey Pnt Nr RRV,3839.2000000000003,47.99,0.8274152196814133
Twomey Svgn Bl Napa,4283.36,26.285454545454545,0.45319827353934317
Ty Ku Coconut Nigori,4404.44,10.861666666666666,0.18727043782259395
Ty Ku Cucumber Sake,359.7,11.99,0.20672449435257648
Ty Ku Liqueur,296.91,32.99,0.5687940841277314
Ty Ku Sake Junmai Ginjo,16712.44,14.448383594692402,0.24911049147830258
Ty Ku Silver Junmai Sake,128.88,10.74,0.1851727330564363
Tyrconnell Irish Whiskey,35108.8,31.377434554973824,0.5409911836912448
U V Vodka,230982.93,14.662169520758901,0.2527964620759502
UV Blue Raspberry Vodka,96343.25,15.47040201005025,0.266731529020744
UV Candy Bar,22.47,7.49,0.12913815368647188
UV Chocolate Cake Vodka,131.89000000000001,11.99,0.20672449435257648
UV Ruby Red Grapefruit Vodka,11965.31,2.1567298219022355,0.0371850610415231
UV Sangria Vodka,10369.56,2.7972289156626506,0.04822816790481795
UV Sriracha Vodka,2.9699999999999998,0.9899999999999999,0.01706899494654301
UV Whipped Vodka,224.70000000000002,7.490000000000001,0.1291381536864719
Uisce Beatha Irish Whisky,26190.789999999997,28.681135734072022,0.49450319283433286
Ultimat Vodka,17597.670000000002,33.04907172995781,0.5698125639864519
Umberto Cesari Moma Red,235.72,7.545555555555556,0.1300960097440781
Uncle Val's Botanical Gin,93934.47,34.17487394957983,0.5892229805496187
Uncle Val's Peppered Gin,9812.449999999999,27.968813559322033,0.4822217548534055
Underwood Cans Pnt Gris,754.92,6.99,0.12051744916801582
Underwood Cans Pnt Nr,775.89,6.99,0.12051744916801582
Underwood Pnt Nr,8082.38,12.279115646258504,0.21170925546869054
Undone Pnt Nr,3496.5,9.99,0.17224167627875223
Undone Rsl,49.95,9.99,0.17224167627875223
Undurraga U Label Cab Svgn,77.94,12.99,0.22396590338948863
Ungava Gin,20807.96,29.538022598870054,0.509277129768673
Uppercut Cab Svgn,27046.19,16.39513833992095,0.28267528633533767
Uppercut Chard,97.93,13.99,0.24120731242640073
Uppercut Meritage,239.88,19.99,0.3446557666478735
Uppercut Svgn Bl,95.92,11.99,0.20672449435257648
Urban Rsl Mosel,2014.56,13.99,0.24120731242640073
Usquaebach 15 Yr Whisky,10428.509999999998,69.99,1.2067262184934802
Usquaebach Old Rare Whisky,55884.439999999995,100.60538461538461,1.734578587469713
Uvaggio Primitivo Lodi,2817.65,11.99,0.20672449435257648
Valandraud 09 St Emilion Cru,2459.59,59.99,1.034312128124359
Valckenberg Dornfelder,6354.7,11.99,0.20672449435257648
Valckenberg Gewurz Pfalz,51944.92,12.080041968714232,0.20827694476566738
Valckenberg Madonna Kabinet,167.86,11.990000000000002,0.2067244943525765
Valckenberg Madonna Spatlese,155.88,12.99,0.22396590338948863
Valckenberg Pinot Blanc,4705.05,8.545656108597285,0.1473391524571126
Valckenberg Rsl,194.85,12.99,0.22396590338948863
Valdivieso Brut,220.83,12.99,0.22396590338948863
Valdivieso Cab Franc Rsva,7167.57,20.940892857142853,0.3610504993481515
Valentin Bianchi Elsa Malbec,995.17,11.99,0.20672449435257648
Valle de la Puerta Torrontes,3452.16,8.99,0.1550002672418401
Valley of the Moon Blend 41,659.67,19.989999999999995,0.34465576664787345
Valley of the Moon Pnt Bl,5314.59,15.616666666666667,0.26925333779311117
Valley of the Moon Znfdl,1599.2,19.99,0.3446557666478735
Valmaggiore Nebbiolo d'Alba,986.79,46.99,0.8101738106445011
Vampire Transylvania Merlot,227.15,6.489999999999999,0.11189674464955972
Van Gogh Chocolate Liqueur,206.76999999999998,8.99,0.1550002672418401
Van Gogh Pomegranate Vodka,391.86,27.99,0.4825870389431706
Van Ruiten Family Cab Svgn,346.17,10.49,0.1808623807972083
Van Ruiten Family Chard,1208.03,11.29,0.19465550802673798
Van Winkle Special Rsv 10 Yr,3459.42,59.597843137254905,1.0275507912471384
Van Winkle Special Rsv 12 Yr,2649.62,69.6775,1.201338278169445
VanGogh Acai Blueberry Vodka,1427.49,27.99,0.4825870389431706
Vanya Light Vodka,181795.17,7.356553155262318,0.1268373420516642
Vargas Rioja Crianza,1798.56,12.49,0.21534519887103257
Varner Chard El Camino,699.72,24.99,0.4308628118324342
Varner Pnt Nr Los Alamos,724.7099999999999,24.99,0.4308628118324342
Vat 69 Gold,108845.38,14.987210599721061,0.258400628272136
Vatan 13 Tinta de Toro,319.92,39.99,0.6894839473861163
Vecchia Cantina Chianti DOC,76.89,6.99,0.12051744916801582
Vecchia Romagna Nera Brandy,8005.139999999999,27.99,0.4825870389431706
VeeV Acai Spirit,1095.99,21.49,0.3705178802032417
Vega Sindoa 14 Chard Navarra,1984.3,11.49574712643678,0.19820287839180378
Vega Sindoa 14 Garnacha Nava,1704.66,12.737368421052631,0.21961017900121604
Vega Sindoa Cab Svgn Navarra,6523.72,12.184805194805195,0.21008321039872818
Vegan Vines Chard,5825.52,8.99,0.1550002672418401
Velvet Crush Cab Svgn,163.88,13.626363636363637,0.2349377091402509
Velvet Crush Red Blend,14206.15,10.306469321851454,0.17769805330442734
Vendange Cab Svgn,61922.71,7.965161669606114,0.13733061039081298
Vendange Chard,157974.86,7.662815279958138,0.1321177326160586
Vendange Chard 192/2Pk  Plt,191.88,15.99,0.275690130500225
Vendange Merlot,57604.33,7.955715932008067,0.13716775256522973
Vendange Pnt Grigio,48436.8,7.991007387508395,0.13777622698501887
Vendange Pnt Grigio Cal,1655.8500000000001,3.9900000000000007,0.06879322205727942
Vendange Shiraz,229.99,5.20875,0.08980618932101608
Vendange Svgn Bl,57063.47,8.05438467807661,0.1388689407753567
Vendange Sweet Pink Moscato,195.72,6.99,0.12051744916801582
Vendange Sweet Red,104.85000000000001,6.99,0.12051744916801582
Vendange Sweet White,395.01,3.99,0.06879322205727942
Vendange Wh Znfdl,58135.14,7.972641828958509,0.13745957887786892
